Sort By,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sort By,RPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smaller = Better?,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tier,RSC ID,Name,Team,Conference,SBV,IDR,RPV,GP,W,L,Win%,MVPs,Pts,Goals,Assists,Saves,Shots,Shot %,PPG,GPG,APG,SvPG,ShPG,Cycles,Hat Tricks,Playmakers,Saviors,DI,DT
Challenger,RSC004597,xXBlindBeastXx,Warbirds,Lunar,25.9,39.4,32.7,38,19,19,0.500,4,11596,26,24,46,71,36.62%,305.16,0.68,0.63,1.21,1.87,5,1,1,6,12,38
Challenger,RSC007525,BulletNote,"Quarter
Zombies",Solar,33.7,26.5,30.1,24,4,20,0.167,0,7603,9,17,38,30,30.00%,316.79,0.38,0.71,1.58,1.25,3,0,3,6,13,20
Challenger,RSC007370,Jarrod81535,Trippy Hippies,Lunar,29.9,28.4,29.1,32,14,18,0.438,2,8966,17,13,38,67,25.37%,280.19,0.53,0.41,1.19,2.09,3,1,0,4,35,25
Challenger,RSC007560,ObiWan_Can_O_Bee,Shade,Lunar,35.1,23.0,29.0,38,11,27,0.289,6,10984,22,9,46,83,26.51%,289.05,0.58,0.24,1.21,2.18,2,1,1,5,38,32
Challenger,RSC002834,Clockwork7678,Pharaohs,Lunar,30.1,25.6,27.8,24,10,14,0.417,1,7127,16,6,21,56,28.57%,296.96,0.67,0.25,0.88,2.33,0,1,0,1,12,14
Challenger,RSC006413,BlueFlre,Shade,Lunar,36.3,18.3,27.3,19,7,12,0.368,3,5171,8,5,20,38,21.05%,272.16,0.42,0.26,1.05,2.00,0,1,0,4,14,13
Challenger,RSC006225,renightly,Quarter,Solar,30.4,22.7,26.5,31,7,24,0.226,1,9427,14,13,48,57,24.56%,304.10,0.45,0.42,1.55,1.84,3,0,0,6,25,30
Challenger,RSC005844,xr.,Bingo,Lunar,26.1,24.1,25.1,35,15,20,0.429,2,10287,14,16,49,63,22.22%,293.91,0.40,0.46,1.40,1.80,4,0,0,6,27,37
Challenger,RSC006187,1985 Fiat Panda,Quarter,Solar,30.2,19.8,25.0,33,8,25,0.242,1,10268,21,8,42,57,36.84%,311.15,0.64,0.24,1.27,1.73,5,0,0,6,26,34
Challenger,RSC006642,Zonekiller.,Pharaohs,Lunar,29.8,20.0,24.9,25,10,15,0.400,2,7767,16,5,35,49,32.65%,310.68,0.64,0.20,1.40,1.96,3,1,0,4,21,21
Challenger,RSC002911,Alextross,Meat Lovers,Lunar,17.7,29.6,23.7,11,8,3,0.727,0,2843,6,5,11,20,30.00%,258.45,0.55,0.45,1.00,1.82,1,0,0,1,5,7
Challenger,RSC007457,Fyooze,Threshers,Solar,19.7,23.7,21.7,33,11,22,0.333,3,8565,21,12,27,58,36.21%,259.55,0.64,0.36,0.82,1.76,4,2,0,0,24,30
Challenger,RSC007447,1R3IGN,Hydras,Solar,22.4,12.0,17.2,10,3,7,0.300,0,2289,5,4,7,14,35.71%,228.90,0.50,0.40,0.70,1.40,2,1,0,0,7,11
Challenger,RSC005154,TacoBae,Spearmint,Solar,16.6,8.5,12.6,32,9,23,0.281,1,7669,13,14,26,57,22.81%,239.66,0.41,0.44,0.81,1.78,2,1,0,1,63,23
Challenger,RSC007568,Chills1912,Threshers,Solar,8.7,15.8,12.2,11,4,7,0.364,0,3304,6,1,24,19,31.58%,300.36,0.55,0.09,2.18,1.73,1,0,0,3,6,11
Challenger,RSC006217,Subj3ct_Teonligas,Lions,Lunar,11.0,13.3,12.2,3,1,2,0.333,0,567,0,1,2,7,0.00%,189.00,,0.33,0.67,2.33,0,0,0,0,1,6
Challenger,RSC006066,GoldenTiger5,Panda Bears,Lunar,3.9,17.8,10.9,4,0,4,0.000,0,1145,1,1,6,12,8.33%,286.25,0.25,0.25,1.50,3.00,0,0,0,0,2,4
Challenger,RSC007967,davisino1605,"Threshers
Quarter
Mugged",Lunar,-4.7,19.0,7.1,6,1,5,0.167,0,1438,4,3,4,9,44.44%,239.67,0.67,0.50,0.67,1.50,1,0,0,0,8,3
Challenger,RSC007118,Vampress Maru,"Bingo
Solstice Sake",Lunar,11.3,2.1,6.7,9,0,9,0.000,0,2480,5,1,15,16,31.25%,275.56,0.56,0.11,1.67,1.78,0,1,0,2,13,5
Challenger,RSC004902,cuse42,Hydras,Solar,-6.7,12.0,2.6,3,0,3,0.000,0,696,1,2,3,5,20.00%,232.00,0.33,0.67,1.00,1.67,0,0,0,0,0,9
Challenger,RSC005219,iargue,Shade,Lunar,2.8,-1.9,0.4,27,5,22,0.185,1,5945,9,7,21,42,21.43%,220.19,0.33,0.26,0.78,1.56,0,0,1,1,21,16
Challenger,RSC007946,hagerity_tv,Bingo,Lunar,-2.9,2.1,-0.4,3,1,2,0.333,0,759,1,2,4,2,50.00%,253.00,0.33,0.67,1.33,0.67,0,0,0,1,3,4
Challenger,RSC005509,Benjamen A,Quarter,Solar,-5.3,-18.5,-11.9,3,0,3,0.000,0,746,0,2,6,2,0.00%,248.67,,0.67,2.00,0.67,0,0,0,0,4,2
Challenger,RSC006868,TraxStar_19,Warbirds,Lunar,-30.9,-24.6,-27.7,6,2,4,0.333,0,1167,3,0,8,8,37.50%,194.50,0.50,,1.33,1.33,0,0,0,1,4,2
Challenger,RSC007874,SALTY NUM NUM,Apple Associates,Lunar,-25.6,-39.4,-32.5,6,1,5,0.167,0,1110,2,0,5,4,50.00%,185.00,0.33,,0.83,0.67,0,0,0,0,2,9
Contender,RSC006439,sel_en_ium,Cheese Pizza,Lunar,100.5,132.9,116.7,1,1,0,1.000,0,378,1,2,1,3,33.33%,378.00,1.00,2.00,1.00,3.00,1,0,0,0,1,0
Contender,RSC007284,7aco104,Cheese Pizza,Lunar,87.1,99.9,93.5,39,28,11,0.718,14,16918,60,30,44,133,45.11%,433.79,1.54,0.77,1.13,3.41,12,10,2,2,48,25
Contender,RSC007537,yoshawatt,Rheas,Solar,80.0,87.6,83.8,31,26,5,0.839,15,11516,38,21,24,102,37.25%,371.48,1.23,0.68,0.77,3.29,6,5,0,2,19,28
Contender,RSC006640,VeryBadKittyCat,Cheese Pizza,Lunar,72.1,92.0,82.0,28,21,7,0.750,6,10841,28,28,27,86,32.56%,387.18,1.00,1.00,0.96,3.07,5,3,3,1,25,19
Contender,RSC007885,Larkspur,Rheas,Solar,80.6,78.5,79.6,40,31,9,0.775,13,15177,42,28,50,109,38.53%,379.43,1.05,0.70,1.25,2.73,10,2,2,2,28,26
Contender,RSC007894,BlackCoop03,Clover,Lunar,69.4,82.3,75.8,24,13,11,0.542,4,9781,28,17,30,68,41.18%,407.54,1.17,0.71,1.25,2.83,4,4,1,4,5,19
Contender,RSC007515,superstrikzz,Clover,Lunar,70.4,77.4,73.9,37,21,16,0.568,9,13946,35,31,35,105,33.33%,376.92,0.95,0.84,0.95,2.84,8,3,2,4,41,21
Contender,RSC007153,Washyman111670,Ice,Solar,73.7,68.2,70.9,36,21,15,0.583,13,14520,42,17,51,102,41.18%,403.33,1.17,0.47,1.42,2.83,5,5,2,6,36,17
Contender,RSC006251,MiniTechniks,Rad Lads,Lunar,67.4,67.6,67.5,33,12,21,0.364,6,12003,33,19,32,90,36.67%,363.73,1.00,0.58,0.97,2.73,5,3,1,2,36,33
Contender,RSC007520,Blitzzzzz.,Devoured,Solar,57.4,66.3,61.9,38,18,20,0.474,7,13122,35,29,38,81,43.21%,345.32,0.92,0.76,1.00,2.13,10,5,1,2,36,36
Contender,RSC003223,AZoroARK,Cheese Pizza,Lunar,54.0,69.0,61.5,37,27,10,0.730,7,12521,33,26,34,101,32.67%,338.41,0.89,0.70,0.92,2.73,9,4,1,3,45,32
Contender,RSC007465,xReaperDenTTV,Zebras,Lunar,61.7,56.9,59.3,26,11,15,0.423,4,8954,22,13,29,63,34.92%,344.38,0.85,0.50,1.12,2.42,5,1,0,3,22,21
Contender,RSC004708,loganskito,Legionaries,Lunar,48.1,69.7,58.9,14,5,9,0.357,3,4956,13,8,19,42,30.95%,354.00,0.93,0.57,1.36,3.00,4,1,0,2,4,12
Contender,RSC007203,CoachJimmy_TECT,Celestial Cider,Solar,64.7,50.1,57.4,29,14,15,0.483,7,10205,21,15,41,73,28.77%,351.90,0.72,0.52,1.41,2.52,3,0,0,6,27,17
Contender,RSC007630,Grey,Rad Lads,Lunar,52.6,62.2,57.4,22,10,12,0.455,1,7167,22,12,19,57,38.60%,325.77,1.00,0.55,0.86,2.59,4,1,0,0,14,23
Contender,RSC006381,YERP_YERP02,Rad Lads,Lunar,54.0,59.0,56.5,32,15,17,0.469,6,10337,26,22,25,68,38.24%,323.03,0.81,0.69,0.78,2.13,6,4,0,3,28,31
Contender,RSC005759,XerNaut,Devoured,Solar,51.7,54.4,53.1,33,15,18,0.455,6,10919,30,11,37,93,32.26%,330.88,0.91,0.33,1.12,2.82,4,3,0,4,19,24
Contender,RSC007918,TheBLKBoy,Clover,Lunar,50.8,55.2,53.0,27,16,11,0.593,5,9245,24,16,38,57,42.11%,342.41,0.89,0.59,1.41,2.11,4,1,0,4,13,24
Contender,RSC001262,droogin01,Zebras,Lunar,56.5,48.4,52.5,35,12,23,0.343,7,11579,19,20,48,78,24.36%,330.83,0.54,0.57,1.37,2.23,3,1,0,4,12,33
Contender,RSC007165,BRG,Rheas,Solar,47.5,52.3,49.9,34,25,9,0.735,1,10058,18,23,39,62,29.03%,295.82,0.53,0.68,1.15,1.82,5,0,0,3,20,32
Contender,RSC004509,tazlien,"Zebras
Rad Lads
Legionaries",Lunar,42.8,55.3,49.1,24,9,15,0.375,2,8294,19,15,30,48,39.58%,345.58,0.79,0.63,1.25,2.00,2,1,1,2,23,16
Contender,RSC005974,Angry-Hermit,Devoured,Solar,40.7,55.8,48.2,32,14,18,0.438,4,9359,21,24,22,64,32.81%,292.47,0.66,0.75,0.69,2.00,4,2,2,0,18,19
Contender,RSC007513,Russ,"Toothpaste
Cheese Pizza",Solar,47.5,46.4,46.9,9,3,6,0.333,0,2444,5,6,8,18,27.78%,271.56,0.56,0.67,0.89,2.00,1,0,0,0,2,11
Contender,RSC006817,Froz3nSlack5r,"Celestial Cider
Toothpaste",Solar,45.9,46.8,46.4,39,17,22,0.436,6,11744,37,15,23,93,39.78%,301.13,0.95,0.38,0.59,2.38,0,5,2,0,61,31
Contender,RSC006900,VeloxcityX,Rad Lads,Lunar,47.7,43.5,45.6,26,9,17,0.346,3,8206,17,14,33,42,40.48%,315.62,0.65,0.54,1.27,1.62,5,1,0,3,21,25
Contender,RSC005550,Shraggaholic,Ice,Solar,41.0,44.2,42.6,38,23,15,0.605,5,11754,25,19,45,79,31.65%,309.32,0.66,0.50,1.18,2.08,5,0,1,4,53,27
Contender,RSC000963,Sup3rm4n,Rheas,Solar,41.7,42.4,42.0,15,11,4,0.733,2,4475,13,5,13,26,50.00%,298.33,0.87,0.33,0.87,1.73,1,0,0,1,9,7
Contender,RSC006784,KittyMeowMeow360,Legionaries,Lunar,40.3,42.3,41.3,39,17,22,0.436,7,12470,26,15,50,83,31.33%,319.74,0.67,0.38,1.28,2.13,4,0,0,5,39,31
Contender,RSC005870,Evil twin,Toothpaste,Solar,45.3,36.9,41.1,29,8,21,0.276,3,7944,17,11,27,60,28.33%,273.93,0.59,0.38,0.93,2.07,2,1,1,1,19,24
Contender,RSC006880,Kenjicat17,Ice,Solar,38.0,43.4,40.7,39,24,15,0.615,5,11948,31,16,40,76,40.79%,306.36,0.79,0.41,1.03,1.95,7,3,0,3,28,31
Contender,RSC000086,Stale Popcorn,"Toothpaste
Celestial Cider",Solar,47.1,33.5,40.3,35,10,25,0.286,6,10405,21,8,40,74,28.38%,297.29,0.60,0.23,1.14,2.11,2,1,0,5,37,36
Contender,RSC003153,Theman,Clover,Lunar,34.7,44.3,39.5,30,17,13,0.567,4,9755,25,10,39,62,40.32%,325.17,0.83,0.33,1.30,2.07,5,2,0,4,17,30
Contender,RSC000989,Piky Life88,"Devoured
Clover",Solar,35.5,42.3,38.9,12,7,5,0.583,2,3061,8,5,8,32,25.00%,255.08,0.67,0.42,0.67,2.67,1,0,0,0,21,13
Contender,RSC006779,I am CANDYMAN,Legionaries,Lunar,37.1,39.3,38.2,4,2,2,0.500,1,1125,4,1,2,9,44.44%,281.25,1.00,0.25,0.50,2.25,0,0,0,0,1,2
Contender,RSC007271,Darth. -.-,Toothpaste,Solar,42.1,29.7,35.9,32,7,25,0.219,2,9373,18,9,34,59,30.51%,292.91,0.56,0.28,1.06,1.84,0,1,0,2,32,21
Contender,RSC005937,SlashFabo420,Celestial Cider,Solar,34.8,33.9,34.4,33,15,18,0.455,4,9142,16,17,36,54,29.63%,277.03,0.48,0.52,1.09,1.64,3,0,2,4,10,29
Contender,RSC007635,MungsApprentice,Ice,Solar,32.6,35.8,34.2,7,4,3,0.571,1,1863,3,4,8,10,30.00%,266.14,0.43,0.57,1.14,1.43,2,0,0,1,4,11
Contender,RSC006441,tvitchyramrod420,Legionaries,Lunar,26.5,27.2,26.9,26,12,14,0.462,3,7101,14,7,28,48,29.17%,273.12,0.54,0.27,1.08,1.85,1,0,0,2,13,18
Contender,RSC005714,T_i_m_o_g,Legionaries,Lunar,25.7,27.1,26.4,19,9,10,0.474,2,5485,10,4,23,34,29.41%,288.68,0.53,0.21,1.21,1.79,0,0,0,5,27,19
Contender,RSC007538,FattyMcChef04,Cheese Pizza,Lunar,20.5,31.0,25.8,11,6,5,0.545,1,2782,8,3,8,18,44.44%,252.91,0.73,0.27,0.73,1.64,1,0,0,0,6,8
Contender,RSC007119,EvilSuperman_,Celestial Cider,Solar,20.4,30.0,25.2,18,7,11,0.389,1,4406,11,8,13,25,44.00%,244.78,0.61,0.44,0.72,1.39,2,1,1,0,17,23
Contender,RSC006919,rinny_b0y,Zebras,Lunar,23.0,26.9,24.9,34,13,21,0.382,2,9166,20,7,36,65,30.77%,269.59,0.59,0.21,1.06,1.91,3,1,0,5,16,41
Contender,RSC006024,DrizzyDaDizzy,Devoured,Solar,25.4,21.7,23.6,7,2,5,0.286,0,2010,6,0,8,10,60.00%,287.14,0.86,,1.14,1.43,0,0,0,1,5,3
Contender,RSC000323,Styk75,"Legionaries
Toothpaste",Solar,14.6,20.9,17.7,16,4,12,0.250,0,3699,7,6,17,23,30.43%,231.19,0.44,0.38,1.06,1.44,1,0,0,1,7,15
Contender,RSC007910,TTVCAPTAINDRC,Zebras,Lunar,18.2,11.7,14.9,3,0,3,0.000,0,677,1,1,4,2,50.00%,225.67,0.33,0.33,1.33,0.67,0,0,0,0,4,2
Contender,RSC005527,Colossus4203316,Zebras,Lunar,-1.2,9.4,4.1,17,4,13,0.235,0,3702,6,5,17,18,33.33%,217.76,0.35,0.29,1.00,1.06,1,0,1,1,10,16
Contender,RSC001765,Trios,Toothpaste,Solar,1.5,-1.6,-0.1,4,1,3,0.250,0,819,1,1,3,6,16.67%,204.75,0.25,0.25,0.75,1.50,0,0,0,0,6,2
Elite,RSC007869,Swishira,Black-Holes,Solar,98.7,122.1,110.4,36,25,11,0.694,15,17708,57,39,37,139,41.01%,491.89,1.58,1.08,1.03,3.86,17,8,4,2,40,38
Elite,RSC000579,Cryptt.,Cotija Cartel,Lunar,100.4,120.3,110.3,38,32,6,0.842,22,18211,58,23,53,160,36.25%,479.24,1.53,0.61,1.39,4.21,11,7,0,6,25,45
Elite,RSC007882,mirage,"Keno
Summoned",Lunar,95.4,85.0,90.2,8,6,2,0.750,4,3772,10,4,13,24,41.67%,471.50,1.25,0.50,1.63,3.00,2,1,0,2,9,12
Elite,RSC001056,mysandislost,Orochi,Solar,81.4,96.8,89.1,20,13,7,0.650,3,8369,18,17,32,75,24.00%,418.45,0.90,0.85,1.60,3.75,7,0,1,4,6,21
Elite,RSC007876,dwsn.,Great Whites,Solar,86.6,84.6,85.6,36,26,10,0.722,6,14507,32,32,55,115,27.83%,402.97,0.89,0.89,1.53,3.19,8,3,1,6,14,27
Elite,RSC000714,duffy,Thrashers,Lunar,78.6,91.5,85.0,40,23,17,0.575,13,17386,43,33,58,131,32.82%,434.65,1.08,0.83,1.45,3.28,14,3,3,9,57,32
Elite,RSC006838,ZachOff,Great Whites,Solar,77.7,90.0,83.8,36,28,8,0.778,14,14553,42,23,48,120,35.00%,404.25,1.17,0.64,1.33,3.33,7,5,0,5,49,45
Elite,RSC000009,Timbo,Menthol,Solar,78.1,84.8,81.5,36,25,15,0.625,10,15028,42,25,37,122,34.43%,375.70,1.05,0.63,0.93,3.05,9,7,0,4,26,38
Elite,RSC004630,Supe,Pylons,Lunar,79.1,79.3,79.2,24,13,11,0.542,6,10225,25,16,35,80,31.25%,426.04,1.04,0.67,1.46,3.33,7,2,1,6,25,29
Elite,RSC007901,JUICY,Despair,Lunar,68.0,80.8,74.4,39,24,15,0.615,13,16194,39,23,63,132,29.55%,415.23,1.00,0.59,1.62,3.38,10,5,3,11,55,40
Elite,RSC007049,dillyn.,Orochi,Solar,65.5,82.9,74.2,8,4,4,0.500,2,3647,8,3,19,24,33.33%,455.88,1.00,0.38,2.38,3.00,2,0,0,4,8,9
Elite,RSC002890,Myth1ck,Black-Holes,Solar,61.1,85.9,73.5,40,26,14,0.650,4,15469,46,33,42,140,32.86%,386.73,1.15,0.83,1.05,3.50,11,4,0,4,39,53
Elite,RSC006972,galaxiezz.,Cotija Cartel,Lunar,66.5,78.1,72.3,33,27,6,0.818,5,12792,32,25,46,86,37.21%,387.64,0.97,0.76,1.39,2.61,9,1,2,8,37,26
Elite,RSC001055,Scotti,Menthol,Solar,74.1,70.3,72.2,36,25,15,0.625,7,14622,28,34,57,107,26.17%,365.55,0.70,0.85,1.43,2.68,8,0,3,11,37,38
Elite,RSC006409,Reported.,Forge Defenders,Solar,66.6,76.2,71.4,24,16,8,0.667,6,9144,22,15,32,72,30.56%,381.00,0.92,0.63,1.33,3.00,4,2,1,5,28,28
Elite,RSC005274,KING.,Cotija Cartel,Lunar,56.4,85.2,70.8,14,8,6,0.571,2,5109,15,14,15,42,35.71%,364.93,1.07,1.00,1.07,3.00,5,1,1,1,6,17
Elite,RSC006494,Jimbo,Desolation,Solar,66.7,73.2,70.0,40,25,15,0.625,10,16313,40,23,60,118,33.90%,407.83,1.00,0.58,1.50,2.95,7,2,1,9,35,49
Elite,RSC005290,IMWASHEDGREG,Geeky Ghouls,Solar,63.1,74.9,69.0,35,17,18,0.486,12,14226,33,16,53,121,27.27%,406.46,0.94,0.46,1.51,3.46,5,3,0,8,15,38
Elite,RSC001986,Colinn,Desolation,Solar,61.7,76.0,68.8,32,21,11,0.656,7,13117,36,17,55,88,40.91%,409.91,1.13,0.53,1.72,2.75,9,4,1,8,42,33
Elite,RSC003125,GrandPlat,Despair,Lunar,64.4,72.7,68.5,39,25,14,0.641,10,15777,33,30,63,110,30.00%,404.54,0.85,0.77,1.62,2.82,5,4,1,13,40,51
Elite,RSC007868,JayX,Afterburners,Lunar,56.5,77.0,66.8,41,22,19,0.537,8,16128,47,25,55,128,36.72%,393.37,1.15,0.61,1.34,3.12,11,5,3,6,64,32
Elite,RSC004797,Tempest,Demons,Lunar,60.2,72.5,66.3,25,11,14,0.440,4,10018,20,20,47,75,26.67%,400.72,0.80,0.80,1.88,3.00,5,2,1,7,29,24
Elite,RSC000787,buckle,Praetorian Guard,Lunar,67.6,64.7,66.1,24,15,9,0.625,6,9776,24,15,39,63,38.10%,407.33,1.00,0.63,1.63,2.63,7,1,0,5,29,26
Elite,RSC002498,Justin,Nightshade,Lunar,58.1,74.2,66.1,33,20,13,0.606,5,12059,36,18,33,105,34.29%,365.42,1.09,0.55,1.00,3.18,7,3,0,4,24,34
Elite,RSC007895,Lup,Wyverns,Solar,59.5,72.4,65.9,38,19,19,0.500,9,14846,36,19,65,110,32.73%,390.68,0.95,0.50,1.71,2.89,5,3,0,7,32,39
Elite,RSC007354,Fanatic,Desolation,Solar,61.6,69.3,65.5,36,23,13,0.639,8,13897,32,26,49,98,32.65%,386.03,0.89,0.72,1.36,2.72,7,2,0,7,42,39
Elite,RSC005024,SSpekky,Wyverns,Solar,64.6,66.0,65.3,37,19,18,0.514,8,14238,29,19,56,107,27.10%,384.81,0.78,0.51,1.51,2.89,5,1,2,4,32,37
Elite,RSC007382,takeeover,Afterburners,Lunar,64.3,65.6,65.0,40,22,18,0.550,9,16581,29,36,75,111,26.13%,414.53,0.73,0.90,1.88,2.78,11,2,2,15,51,53
Elite,RSC000371,Capn' Clutch,Teddy Bears,Lunar,64.8,64.8,64.8,20,10,10,0.500,4,7420,16,17,26,60,26.67%,371.00,0.80,0.85,1.30,3.00,7,0,1,3,23,15
Elite,RSC000623,wall2wall3,Cyclones,Solar,60.4,68.7,64.5,40,21,19,0.525,9,15965,38,22,64,121,31.40%,399.13,0.95,0.55,1.60,3.03,7,4,1,10,54,43
Elite,RSC006637,nekodah,Stoked Blokes,Lunar,56.3,70.6,63.5,14,10,4,0.714,3,5309,15,4,17,47,31.91%,379.21,1.07,0.29,1.21,3.36,2,0,0,2,14,14
Elite,RSC004863,wicked,Forge Defenders,Solar,56.2,70.0,63.1,33,21,12,0.636,5,11635,26,18,41,112,23.21%,352.58,0.79,0.55,1.24,3.39,6,0,0,4,44,36
Elite,RSC006783,ImSouperGreat,Sloths,Solar,58.4,66.8,62.6,40,21,19,0.525,10,16639,38,20,78,111,34.23%,415.98,0.95,0.50,1.95,2.78,12,2,0,14,40,41
Elite,RSC006197,Bullet,Summoned,Solar,57.4,67.1,62.2,7,4,7,0.364,3,2602,5,7,9,19,26.32%,236.55,0.45,0.64,0.82,1.73,2,0,1,1,8,12
Elite,RSC007843,BLOO,Praetorian Guard,Lunar,59.9,63.0,61.5,28,18,10,0.643,5,9741,19,19,29,90,21.11%,347.89,0.68,0.68,1.04,3.21,6,1,0,3,45,21
Elite,RSC001292,flamethrowr,Black-Holes,Solar,56.9,66.1,61.5,11,7,4,0.636,2,4286,11,10,15,32,34.38%,389.64,1.00,0.91,1.36,2.91,4,0,2,1,3,4
Elite,RSC006751,cl0wdy.,Cotija Cartel,Lunar,54.5,66.4,60.5,35,29,6,0.829,3,12090,27,31,38,88,30.68%,345.43,0.77,0.89,1.09,2.51,10,0,3,4,54,31
Elite,RSC005298,Kaisaroh,Nightshade,Lunar,59.7,60.5,60.1,40,22,18,0.550,9,14614,32,26,50,114,28.07%,365.35,0.80,0.65,1.25,2.85,4,2,1,7,52,39
Elite,RSC005030,Joe,Fire,Solar,54.8,64.5,59.7,36,19,17,0.528,9,14182,32,14,67,113,28.32%,393.94,0.89,0.39,1.86,3.14,7,2,0,8,42,31
Elite,RSC007580,M4ttiusM4ximu5,Cyclones,Solar,55.6,63.5,59.6,32,17,15,0.531,6,11856,28,23,41,89,31.46%,370.50,0.88,0.72,1.28,2.78,4,5,2,6,43,42
Elite,RSC006703,cav,Praetorian Guard,Lunar,55.6,63.4,59.5,28,19,9,0.679,7,10929,24,13,46,82,29.27%,390.32,0.86,0.46,1.64,2.93,7,0,1,5,30,29
Elite,RSC000197,kareemostyle,"Drive Bye
Summoned",Lunar,60.3,58.5,59.4,8,3,5,0.375,1,3159,7,5,12,18,38.89%,394.88,0.88,0.63,1.50,2.25,3,1,0,2,5,5
Elite,RSC007836,Eclipse,Great Whites,Solar,56.4,61.3,58.9,36,26,10,0.722,8,12640,27,26,44,87,31.03%,351.11,0.75,0.72,1.22,2.42,7,1,0,5,48,44
Elite,RSC006395,Gizmo,Forge Defenders,Solar,56.0,61.1,58.6,40,25,15,0.625,12,15083,30,24,59,101,29.70%,377.08,0.75,0.60,1.48,2.53,6,2,0,13,38,39
Elite,RSC006446,ACE_Cosplays.TTV,Majesties,Lunar,62.1,54.9,58.5,11,2,9,0.182,1,4481,8,6,20,34,23.53%,407.36,0.73,0.55,1.82,3.09,3,1,0,3,6,9
Elite,RSC007166,nelz,Ghastly Goombahs,Lunar,55.1,59.9,57.5,36,14,22,0.389,9,14206,28,22,68,102,27.45%,394.61,0.78,0.61,1.89,2.83,7,1,0,9,38,46
Elite,RSC002178,bird,Afterburners,Lunar,41.9,72.8,57.3,10,5,5,0.500,2,3723,11,5,15,32,34.38%,372.30,1.10,0.50,1.50,3.20,2,1,0,3,4,12
Elite,RSC002097,NoobZ,Thrashers,Lunar,48.4,64.8,56.6,40,23,17,0.575,5,14181,34,27,43,110,30.91%,354.53,0.85,0.68,1.08,2.75,11,2,2,3,30,32
Elite,RSC003831,Aki,"Stoked Blokes
Geeky Ghouls",Lunar,56.1,56.4,56.2,34,17,17,0.500,7,12284,23,22,46,98,23.47%,361.29,0.68,0.65,1.35,2.88,6,1,1,4,33,34
Elite,RSC000666,AEB311,Teddy Bears,Lunar,53.2,55.8,54.5,29,14,15,0.483,4,9996,26,16,26,80,32.50%,344.69,0.90,0.55,0.90,2.76,8,3,0,1,18,32
Elite,RSC005705,Rapidz (Goofy and Silly),"Keno
Ghastly Goombahs",Lunar,53.2,55.1,54.1,28,14,14,0.500,4,10144,20,14,43,80,25.00%,362.29,0.71,0.50,1.54,2.86,6,0,0,4,30,32
Elite,RSC007263,HardPointy,Majesties,Lunar,54.9,51.5,53.2,15,5,10,0.333,4,6068,8,12,30,44,18.18%,404.53,0.53,0.80,2.00,2.93,5,0,0,6,25,17
Elite,RSC007941,Shepherd,Demons,Lunar,50.2,55.9,53.0,31,13,18,0.419,7,12158,25,24,54,62,40.32%,392.19,0.81,0.77,1.74,2.00,10,0,1,10,48,33
Elite,RSC006218,Stingray,Keno,Lunar,59.0,46.3,52.6,36,17,19,0.472,4,13329,21,21,66,77,27.27%,370.25,0.58,0.58,1.83,2.14,6,1,2,9,29,38
Elite,RSC000626,Canadian Things,Menthol,Solar,53.4,51.8,52.6,15,11,8,0.579,2,5105,11,9,17,41,26.83%,268.68,0.58,0.47,0.89,2.16,3,0,0,2,3,11
Elite,RSC005373,dvorl.ttv,Despair,Lunar,41.7,63.4,52.5,35,23,12,0.657,2,11781,32,19,35,100,32.00%,336.60,0.91,0.54,1.00,2.86,0,4,0,3,36,36
Elite,RSC007964,Buxter,Afterburners,Lunar,41.0,63.3,52.1,29,17,12,0.586,3,9329,25,20,26,89,28.09%,321.69,0.86,0.69,0.90,3.07,5,2,3,1,46,28
Elite,RSC005464,taz.rm,Sloths,Solar,44.6,59.6,52.1,40,21,19,0.525,7,13897,32,21,51,121,26.45%,347.43,0.80,0.53,1.28,3.03,6,2,0,3,33,53
Elite,RSC005236,Rozi-,Praetorian Guard,Lunar,50.5,50.6,50.5,40,26,14,0.650,8,13792,23,27,55,110,20.91%,344.80,0.58,0.68,1.38,2.75,9,0,0,6,55,41
Elite,RSC007884,Luis.,Fire,Solar,47.9,51.6,49.7,33,18,15,0.545,7,11099,24,18,33,91,26.37%,336.33,0.73,0.55,1.00,2.76,2,2,2,3,69,30
Elite,RSC004966,Buck,Thrashers,Lunar,36.7,62.5,49.6,36,23,13,0.639,5,11824,31,17,43,112,27.68%,328.44,0.86,0.47,1.19,3.11,6,1,0,4,33,34
Elite,RSC000438,Limon,Menthol,Solar,40.9,58.1,49.5,21,14,7,0.667,6,7343,20,8,24,64,31.25%,349.67,0.95,0.38,1.14,3.05,5,1,0,2,17,33
Elite,RSC006185,sandro,"Summoned
Pylons",Solar,51.5,47.1,49.3,20,7,13,0.350,2,7022,15,10,21,51,29.41%,351.10,0.75,0.50,1.05,2.55,2,0,1,3,24,16
Elite,RSC002164,Dosia,Wyverns,Solar,45.4,53.1,49.3,35,17,18,0.486,3,11843,22,21,48,80,27.50%,338.37,0.63,0.60,1.37,2.29,5,0,2,5,31,51
